,UIDs,SMILES,Kmeans Class,Hierarchal Class
2994,3885,c12c3c4c5c6cccc7c6c6c4c(c2cc2c4c1c1c8c9c4c(ccc9c4c(c8ccc1c3cc5)cccc4)c1c2cccc1)ccc6c1c7cccc1,4,1
2995,3876,c12c3c4c5c6c7ccccc7c7c5c(c3cc3c1c1c5c(c8ccccc8c8c5c3ccc8)ccc1c1c2c2c4c(c6)c3c(c2cc1)cccc3)ccc7,4,1
2996,3875,c12c3c4cc5c6c3c3c7c1c(c1cccc8c1c7c(cc3c1c6c(c3c5cccc3)ccc1)c1c8cccc1)cc1c2c2c4cccc2c2c1cccc2,4,1
2997,3874,c12c3c4cc5c6c(cccc6)c6c7c5c5c4c4c2c2c8c(c1ccc3)ccc1c8c3c(c2cc4c2c5c(c7ccc6)ccc2)cccc3c2c1cccc2,4,1
2998,3873,c12c3c4c5c(cccc5c5c3c3c6c1cc1c7c(cccc7)c7c8c1c6c1c(cccc1c8ccc7)c3cc5)c1c3c4c(c2)c2c(c3ccc1)cccc2,4,1
2999,3872,c12c3c4c5c6c7ccccc7c7c5c(c3ccc1c1cc3c5c(cccc5)c5c8c3c3c1c1c2c(c4cc6)ccc1c1c3c(c8ccc5)ccc1)ccc7,4,1
3000,3871,c12c3c4c5c6ccc7c5c5c3c(c3c1c1c8c9c(cccc9c9c1c(c2cc4c1c6cccc1)ccc9)c1c(c8c3)cccc1)ccc5c1c7cccc1,4,1
3001,3870,c12c3c4c5c6c7c8cccc7c7c5c5c3c(cc1c1cccc3c1c1c2c(c4cc6c2c8cccc2)ccc1c1c3cccc1)c1c(c5cc7)cccc1,4,1
3002,3869,c12c3c4c5c6c(cccc6c6c4c4c2c2c7c(c1)c1c8c(c9ccccc9c9c8c7c(c7c2c(c4cc6)ccc7)cc9)ccc1)c1c(c5cc3)cccc1,4,1
3003,3868,c1c2c3c4c(c1)c1cccc5c1c1c4c(c4c3c3c6c2ccc2c6c6c(c3cc4)ccc3c6c4c2cccc4c2ccccc32)ccc1c1c5cccc1,4,1
3004,3867,c12c3c4c5c6c7ccccc7c7c5c(c3cc3c1c1c(cc5c8c1c1c2c(c4cc6)ccc1c1c8c(c2c5cccc2)ccc1)c1c3cccc1)ccc7,4,1
3005,3856,c1cc2c3c4c5c(ccc4c4c6c3c1c1cccc3c1c6c(cc4)c1c3cc3c(c1)c1ccccc1c1c3cccc1)c1c(c3c5c2ccc3)cccc1,4,1
3006,3854,c12c3c4c5c6c7ccccc7c7c5c(c3ccc1c1cc3c5c(cccc5)c5c(c3cc1c1c2c2c4c(c6)c3c(c2cc1)cccc3)cccc5)ccc7,4,1
3007,3853,c1c2c3c4c(cccc4c4c2cccc4)c2c4c3c3c1c1cc5c6ccccc6c6c(c5cc1c1c3c3c4c(cc2)c2c(c3cc1)cccc2)cccc6,4,1
3008,3852,c12c3c4cccc5c4c4c1c(c1cccc6c1c2c(cc3)c1c6cc2c(c1)c1c3c6c2cccc6c2c(c3ccc1)cccc2)ccc4c1c5cccc1,4,1
3009,3851,c12c3c4c(c5cccc6c5c5c4c(c2cc2c(c1)c1c4c(c7ccccc7c7c4c2ccc7)ccc1)cc1c5c2c6cccc2c2c1cccc2)ccc3,4,1
3010,3850,c12c3c4c5c6c(ccc7c6c6c4c(c2cc2c(c1)c1c4c(c8ccccc8c8c4c2ccc8)ccc1)ccc6c1c7cccc1)c1c(c5cc3)cccc1,4,1
3011,3849,c12cccc3c2[C@@H]2c(ccc4c2c2c3cccc2c2c4cccc2)c2c1cc1c(c2)c2cccc3c2[C@@H]2c1ccc1c2c2c3cccc2c2c1cccc2,4,1
3012,3848,c1c2c3c4c5c6c(cccc6c6c4c(c2cc2c1c1c4c7c8c(cccc8c8c4c2ccc8)c2c(c7cc1)cccc2)ccc6)c1c(c5cc3)cccc1,4,1
3013,3846,c12c3cc4c5c(cccc5)c5c(c4cc3c3c4c1c1c6c7c(c8ccccc8c8c7c7c1c(c2)c1c(c7cc8)cccc1)ccc6c4ccc3)cccc5,4,1
3014,3828,c12cc3c4cc5c6ccccc6c6ccccc6c5cc4c4c(c3cc2c2c3c5c1cccc5c1c5c3c(cc2)c2c(c5ccc1)cccc2)cccc4,4,1
3015,3827,c1c2c(c3ccccc3c3c2cc2c4cc5c6ccc7c8ccccc8c8c9c7c6c6c(cccc6c9ccc8)c5cc4c4c(c2c3)cccc4)ccc1,4,1
3016,3826,c1cccc2c1c1cc3c4c5c6c(c3cc1c1c2cc2c(c1)c1c3c7c2cccc7c2c(c3ccc1)cccc2)cccc6c1c(c5ccc4)cccc1,4,1
3017,3837,c1c2c(c3ccccc3c3c2cc2c(c3)c3c(cccc3)c3ccccc23)cc2c1c1Cc3c4ccccc4c4c(c3Cc1c1c2cccc1)cccc4,4,1
3018,3836,c1c2c(cc3c1c1cc4c5ccccc5c5c(c4cc1c1c3cccc1)cc1c(c5)c3ccccc3c3c1cccc3)c1c(c3c2cccc3)cccc1,4,1
3019,3835,c12Cc3c4ccccc4c4ccccc4c3Cc1c1cc3c4c(cccc4)c4c(c3cc1c1c2cc2c3ccccc3c3ccccc3c2c1)cccc4,4,1
3020,705,c12c3c4c5[c]c6c3c3c7c2c2c8c9c%10c([c]c%11c9c9c2c2c7c([c]c3[c][c]6)[c][c]c2[c]c9[c][c]%11)[c][c]c2c%10c3c8c1c1c4c([c][c]5)[c]c4c1c3c([c]2)[c][c]4,3,2
3021,39,c12c3c4c5[c]c6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3022,827,c12c3c4[C@@H]5C=C6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7[C@H](C=C3C6=C)C=C[C@H]2C=c9cc%11)ccc2c%10c3c8c1c1c4[C@@H](C=C5)C=c4c1c3c(c2)cc4,4,1
3023,38,c12[C@@H]3c4c5=Cc6c3c3C7=c2c2c8[C@@H]9c%10c(C=c%11c9c9[C@@H]2C2=C(C=c9cc%11)C=CC(=Cc3cc6)[C@H]72)ccc2c%10C3=c8c1[C@@H]1c4c(=CC4=C1[C@@H]3C(=C2)C=C4)cc5,4,1
3024,577,c12c3c4c5C(c6c3c3c7c2c2C8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)[Mg],4,1
3025,576,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)[CH][C@@H]([Mg])c2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3026,575,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2[C@]%10([Mg])[C@@H]3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3027,560,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4.[C],4,1
3028,559,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4.[C],4,1
3029,558,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4.[C],4,1
3030,557,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4.[C],4,1
3031,574,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4.[Mg],4,1
3032,41,c12c3c4c5Cc6c3c3c7c2c2C8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3033,40,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10[C@H]3c8c1c1c4c(=CC5)cc4c1c3c(c2)cc4,4,1
3034,3177,c12c3c4c5c6c7c3c3c(c2)ccc2c3c3c7c(cc6cc6c5c5c7c4c(c1)cc1c7c4c7c5c(c6)ccc7cc5c4c(c1)ccc5)cc1c3c(c2)ccc1,4,1
3035,214,c12c3c4c5Cc6c3c3c7c2c2[C@H]8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9CC%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3036,213,c12c3c4c5C[C]6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3CC6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3037,212,c12c3c4c5Cc6c3c3[C@H]7c2c2c8c9c%10c(CC%11=c9c9c2c2c7c(cc3cc6)ccc2cc9=CC%11)ccc2c%10[C@H]3c8c1[C@@H]1c4c(cc5)C=c4c1c3c(=C2)cc4,4,1
3038,3917,c12c3c4c5c6ccccc6c6c4c4c2c2c7c8c1c1c(c9c8c8c(c%10ccccc%10c%10c8c7c(c7c2c(c4cc6)ccc7)cc%10)cc9)cccc1c3cc5,4,1
3039,3916,c12c3c4c5c6ccccc6c6c4c4c2c2c7c8c1c1c(c9c8c(ccc9)c8c7c7c9c2c(c4cc6)ccc9c2c(c7cc8)cccc2)cccc1c3cc5,4,1
3040,3915,c12c3c4ccccc4c4c2c2c5c6c1c1c7c8c6c6c9c(cccc9c8ccc7c7ccccc7c1c3)c1c3c6c5c5c(c2cc4)cccc5c3ccc1,4,1
3041,3914,c12c3c4cccc5c4c4c2c2c6c7c1c(c1c8c7c7c9c(cccc9c8ccc1)c1c8c7c6c6c(c2cc4c2c5cccc2)cccc6c8ccc1)cc3,4,1
3042,3926,c12c3c4c5c6cccc7c6c6c4c(c2cc2c4c1c1c8c9c4c(ccc9c4c(c8ccc1c3cc5)cccc4)c1c2cccc1)ccc6c1c7cccc1,4,1
3043,3907,c12c3c4c5c6c7c8cccc7c7c5c5c3c(cc1c1cccc3c1c1c2c(c4cc6c2c8cccc2)ccc1c1c3cccc1)c1c(c5cc7)cccc1,4,1
3044,3906,c12c3c4c5c6c(cccc6c6c4c4c2c2c7c(c1)c1c8c(c9ccccc9c9c8c7c(c7c2c(c4cc6)ccc7)cc9)ccc1)c1c(c5cc3)cccc1,4,1
3045,3905,c1c2c3c4c(c1)c1cccc5c1c1c4c(c4c3c3c6c2ccc2c6c6c(c3cc4)ccc3c6c4c2cccc4c2ccccc32)ccc1c1c5cccc1,4,1
3046,3904,c12c3c4c5c6c7ccccc7c7c5c(c3cc3c1c1c(cc5c8c1c1c2c(c4cc6)ccc1c1c8c(c2c5cccc2)ccc1)c1c3cccc1)ccc7,4,1
3047,3903,c12c3c4c5ccccc5c5c3c(c3c1c1c6c7c(ccc8c7c7c1c1c2c(c4)c2ccccc2c1cc7c1c8cccc1)c1c(c6c3)cccc1)ccc5,4,1
3048,3892,c12c3c4c5c6c7ccccc7c7c5c(c3cc3c1c1c5c(c8ccccc8c8c5c3ccc8)ccc1c1c2c2c4c(c6)c3c(c2cc1)cccc3)ccc7,4,1
3049,3891,c12c3c4cc5c6c3c3c7c1c(c1cccc8c1c7c(cc3c1c6c(c3c5cccc3)ccc1)c1c8cccc1)cc1c2c2c4cccc2c2c1cccc2,4,1
3050,3890,c12c3c4cc5c6c(cccc6)c6c7c5c5c4c4c2c2c8c(c1ccc3)ccc1c8c3c(c2cc4c2c5c(c7ccc6)ccc2)cccc3c2c1cccc2,4,1
3051,3889,c12c3c4c5c(cccc5c5c3c3c6c1cc1c7c(cccc7)c7c8c1c6c1c(cccc1c8ccc7)c3cc5)c1c3c4c(c2)c2c(c3ccc1)cccc2,4,1
3052,3888,c12c3c4c5c6c7ccccc7c7c5c(c3ccc1c1cc3c5c(cccc5)c5c8c3c3c1c1c2c(c4cc6)ccc1c1c3c(c8ccc5)ccc1)ccc7,4,1
3053,3887,c12c3c4c5c6ccc7c5c5c3c(c3c1c1c8c9c(cccc9c9c1c(c2cc4c1c6cccc1)ccc9)c1c(c8c3)cccc1)ccc5c1c7cccc1,4,1
3054,3882,c12c3c4c(c5cccc6c5c5c4c(c2cc2c(c1)c1c4c(c7ccccc7c7c4c2ccc7)ccc1)cc1c5c2c6cccc2c2c1cccc2)ccc3,4,1
3055,3881,c12c3c4c5c6c(ccc7c6c6c4c(c2cc2c(c1)c1c4c(c8ccccc8c8c4c2ccc8)ccc1)ccc6c1c7cccc1)c1c(c5cc3)cccc1,4,1
3056,3880,c12cccc3c2c2c(ccc4c2c2c3cccc2c2c4cccc2)c2c1cc1c(c2)c2cccc3c2c2c1ccc1c2c2c3cccc2c2c1cccc2,4,1
3057,3879,c1c2c3c4c(ccc5c4c4c2cc2c6c4c4c5cccc4c4c6c(ccc4)c4cc5c(cc24)c2ccccc2c2c5cccc2)c2c(c3cc1)cccc2,4,1
3058,3878,c12c3cc4c5c(cccc5)c5c(c4cc3c3c4c1c1c6c7c(c8ccccc8c8c7c7c1c(c2)c1c(c7cc8)cccc1)ccc6c4ccc3)cccc5,4,1
3059,3877,c1c2c3c4c5c6c(cccc6c6c4c(c2cc2c1c1c4c7c8c(cccc8c8c4c2ccc8)c2c(c7cc1)cccc2)ccc6)c1c(c5cc3)cccc1,4,1
3060,3862,c1cc2c3c4c5c(ccc4c4c6c3c1c1cccc3c1c6c(cc4)c1c3cc3c(c1)c1ccccc1c1c3cccc1)c1c(c3c5c2ccc3)cccc1,4,1
3061,3861,c12c3c4cc5c6c(cccc6)c6c7c5c5c4c4c2c(c2c(c1ccc3)cc1c3c(cccc3)c3c(c1c2)cccc3)ccc4c1c5c(c7ccc6)ccc1,4,1
3062,3860,c12c3c4c5c6c7ccccc7c7c5c(c3ccc1c1cc3c5c(cccc5)c5c(c3cc1c1c2c2c4c(c6)c3c(c2cc1)cccc3)cccc5)ccc7,4,1
3063,3859,c1c2c3c4c(cccc4c4c2cccc4)c2c4c3c3c1c1cc5c6ccccc6c6c(c5cc1c1c3c3c4c(cc2)c2c(c3cc1)cccc2)cccc6,4,1
3064,3858,c12c3c4cccc5c4c4c1c(c1cccc6c1[C@@H]2c(cc3)c1c6cc2c(c1)c1c3[C@@H]6c2cccc6c2c(c3ccc1)cccc2)ccc4c1c5cccc1,4,1
3065,3822,c12cc3c4cc5c6ccccc6c6ccccc6c5cc4c4c(c3cc2c2c3c5c1cccc5c1c5c3c(cc2)c2c(c5ccc1)cccc2)cccc4,4,1
3066,3821,c1c2c(c3ccccc3c3c2cc2c4cc5c6ccc7c8ccccc8c8c9c7[C@@H]6c6c(cccc6c9ccc8)c5cc4=C4[C@@H](c2c3)C=CC=C4)ccc1,4,1
3067,3831,c1c2c(c3ccccc3c3c2cc2c(c3)c3c(cccc3)c3ccccc23)cc2c1c1Cc3c4ccccc4c4c(c3Cc1c1c2cccc1)cccc4,4,1
3068,3829,c12cc3c4ccccc4c4ccccc4c3cc1c1cc3c4c(cccc4)c4c(c3cc1c1c2cc2c3ccccc3c3ccccc3c2c1)cccc4,4,1
3069,586,[C@@H]12c3c4c5cc6c3c3=C(CC6)CC6=c7c3c2c2c3c8c9=C(CC%10=c8c8=C(CC%10)CC(=c7c28)CC6)CCC2=c9c6c3c1c1c4=C(CC5)CC3=c1c6=C(C2)CC3,4,1
3070,585,c12c3c4[C]5C[C]6c3c3c7c2c2c8c9c%10[C](C[C]%11c9c9c2c2c7[C](C[C]3CC6)CC=C2C[C]9CC%11)CC[C]2c%10c3c8c1c1c4[C](CC5)C[C]4c1c3[C](C2)CC4,2,1
3071,44,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9C2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1C1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3072,197,c12[C@H]3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1c4c(=CC5)cc4c1c3c(c2)cc4,4,1
3073,195,c12c3c4c5Cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10[C@@H]3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3074,45,c12c3c4c5=C[C@@H]6c3c3c7c2c2c8c9c%10[C@@H](C=c%11c9c9c2c2c7C(=C[C@H]3C=C6)C=C[C@H]2C=c9cc%11)C=C[C@H]2c%10c3c8c1c1c4c(=C[C@H]4c1c3C(=C2)C=C4)cc5,4,1
3075,198,c12[C@H]3C4=C5[C@H]6c1c1c7c8c9c%10=C[C@@H]%11c8c8c%12c7c2c2c7=C3[C@@H](C=C4CC=C5C=C3C6=C4c1c9c(=C[C@@H]4C=C3)cc%10)C=Cc7cc1c2c%12c(cc8C=C%11)cc1,4,1
3076,196,c12c3c4c5Cc6c3[C@H]3c7c2c2c8[C@H]9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)ccc2c%10c3c8c1c1[C@H]4c(cc5)cc4c1c3c(c2)cc4,4,1
3077,3246,c12c3c4=C5[C@H]6c1c1=Cc7c6c6c8[C@H]5c5c9c4c4c%10c3c3c%11c2c(c1)ccc%11cc1c3[C@@H]2c%10c(cc4cc9ccc5=Cc8ccc6cc7)cc3c2c(c1)ccc3,4,1
3078,3244,[C@@H]12c3c4c5c6c7c3[C@H]3c8c2c2=Cc9c1c1c4[C@@H]4c%10c5c(cc6cc5c7c6c3c(C=c8cc2)cc2c6c(c5)ccc2)ccc%10cc2c4c3c1c(c9)ccc3cc2,4,1
3079,318,Cc1c2c3c4c5c6c7c8c9c%10c(cc%11c9c9c%12c8c5c5c8c4c1ccc8cc1c5c%12c(cc9cc%11)cc1)ccc1c%10c7c4c5c6c3c(cc2)cc5ccc4c1,4,1
3080,316,Cc1c2cc3c4c5c6c7c8c9c%10c%11c(cc%12c%10c%10c%13c9c6c6c4c(cc3)cc3c6c%13c(cc%10cc%12)cc3)ccc3c%11c8c4c6c7c(c25)c(c1)cc6ccc4c3,4,1
3081,3245,[C@@H]12c3c4c5c6c7c3[C@H]3c8c2c2=Cc9c1c1c4[C@@H]4c%10c5c(cc6cc5c7c6c3c(C=c8cc2)cc2c6c(c5)ccc2)ccc%10cc2c4c3c1c(c9)ccc3cc2,4,1
3082,789,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)[CH2],4,1
3083,788,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(c(c%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)[CH2])ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3084,319,Cc1c2c3c4c5c6c7c8c9c%10c(cc%11c9c9c%12c8c5c5c8c4c1ccc8cc1c5c%12c(cc9cc%11)cc1)ccc1c%10c7c4c5c6c3c(cc2)cc5ccc4c1,4,1
3085,317,Cc1c2cc3c4c5[C@@H]6C7=C8[C@@H]9c%10c%11c(cc%12c%10c%10[C@H]%13C9=C6[C@H]6c4c(cc3)C=c3c6c%13c(=Cc%10cc%12)cc3)ccc3c%11[C@H]8c4c6[C@H]7c(c25)c(c1)C=c6ccc4=C3,4,1
3086,3181,c12c3c4c5c6c7c3c3c(c2)cc2c8c3c3c7c(cc6cc6c5c5c7c4c(c1)cc1c7c4c7c5c(c6)ccc7ccc4cc1)cc1c3c3c8c(cc2)ccc3cc1,4,1
3087,3179,c12c3c4c5c6c7c3c3c(c2)cc2c8c3c3c7c(cc6cc6c5c5c7c4c(c1)cc1c7c4c7c5c(c6)ccc7ccc4cc1)cc1c3c3c8c(cc2)ccc3cc1,4,1
3088,807,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)C=C,4,1
3089,806,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(c(c%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)C=C)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
3090,791,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)C=C,4,1
3091,790,c12=C3c4c5C=C6[C@@H]3C3=C(C=C6)C=c6c7[C@H]3c2c2c3=C8c9c([C@H](c%10c8c8[C@@H]2c7c(=Cc8cc%10)cc6)C=C)ccc2c9[C@H]6c3c1[C@H]1c4c(cc5)C=c3c1c6c(=C2)cc3,4,1
3092,3180,c12c3c4c5c6c7c3c3c(c2)C=C2[C@@H]8c3c3c7c(cc6cc6c5c5c7c4c(c1)C=C1[C@H]7c4c7[C@H]5C(=C6)C=Cc7ccc4C=C1)C=C1[C@@H]3c3c8c(C=C2)ccc3C=C1,4,1
3093,645,c12c3c4c5cc6c3c3c7c2[C@@H]2C8=C(C=c9c%10[C@@H]8c1c1c4[C@@H]4C(=C5)C=Cc5c4c4[C@H]1c%10c(=Cc4cc5)cc9)C=c1c2c2[C@@H]7c4c5c3c(c6)ccc5ccc4C=c2cc1,4,1
3094,646,c12c3c4c5cc6c3c3c7c2c2c8c(cc9c%10c8c1c1c4[C@@H]4c(c5)ccc5c4c4c1c%10c(cc9)cc4cc5)cc1c2c2c7c4c5c3c(c6)ccc5ccc4cc2cc1,4,1
3095,808,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)/C=C/C,4,1
3096,644,c12c3c4c5cc6c3c3c7c2c2c8c(cc9c%10c8c1c1c4[C@@H]4c(c5)ccc5c4c4c1c%10c(cc9)cc4cc5)cc1c2c2c7c4c5c3c(c6)ccc5ccc4cc2cc1,4,1
3097,793,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)[CH]C=C,4,1
3098,792,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)/C=C/C,4,1
3099,809,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)/C=C/C=C,4,1
3100,794,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)ccc2cc9cc%11)c(cc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4)/C=C/C=C,4,1
3101,199,c12ccc3c4c2c2c5c6=c7c8c9c%10=C%11[C@@H]%12C(=Cc%13c%11c%11[C@H]9c9c%14[C@@H]8c5c(cc2cc1)C=c%14ccc9=Cc%11cc%13)C=CC1=C%12[C@@H]2c%10c7[C@H]5c(c46)c(c3)C=c3c5c2c(=C1)cc3,4,1
3102,89,c12ccc3c4c2c2c5c6c7c8c9c%10c%11c%12c(cc%13[C@@H]%11c%11c9c9c%14c8c5c(cc2cc1)cc%14ccc9cc%11cc%13)ccc1c%12c2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3103,99,c12ccc3c4c2c2c5[C@@H]6c7c8c9c%10c%11c%12c(cc%13c%11c%11[C@@H]9c9c%14c8c5c(cc2=CC1)cc%14ccc9cc%11cc%13)ccc1c%12c2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3104,98,c12=CCc3c4c2c2c5c6c7c8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c(c46)c(c3)cc%14ccc9cc%11cc%13)ccc3c%12c4c%10c7c6c5c(cc2cc1)cc1c6c4c(c3)cc1,4,1
3105,97,c12ccc3c4c2c2c5c6c7c8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c5c(Cc2cc1)cc%14ccc9cc%11cc%13)ccc1c%12c2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3106,96,c12ccc3c4c2c2c5c6c7c8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c5c(cc2cc1)Cc%14ccc9cc%11cc%13)ccc1c%12[C@H]2c%10c7[C@@H]5c(c46)c(c3)C=c3c5c2c(=C1)cc3,4,1
3107,95,c12ccc3c4c2c2[C@H]5c6c7c8c9c%10c%11c%12c(cc%13c%11c%11[C@@H]9c9c%14c8c5c(cc2cc1)cc%14CC=c9cc%11cc%13)ccc1c%12[C@H]2c%10c7[C@@H]5c(c46)c(c3)C=c3c5c2c(=C1)cc3,4,1
3108,94,c12ccc3c4c2[C@H]2c5c6c7c8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c5c(cc2cc1)cc%14=CCc9cc%11cc%13)ccc1c%12c2c%10[C@@H]7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3109,93,c12ccc3c4c2c2c5c6c7[C@@H]8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c5c(cc2cc1)cc%14ccc9Cc%11cc%13)ccc1c%12[C@H]2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3110,92,c12ccc3c4c2c2c5[C@@H]6c7c8c9c%10c%11[C@@H]%12c(cc%13=CCc%14c(c%11%13)c9c9c%11c8c5c(cc2cc1)cc%11ccc9c%14)ccc1c%12c2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3111,91,c12ccc3c4c2c2[C@H]5C6=C7[C@@H]8c9c%10c%11c%12c(cc%13c%11c%11c9c9c%14c8c5c(=Cc2cc1)cc%14ccc9cc%11=CC%13)ccc1c%12[C@H]2C%10=C7[C@@H]5c(c46)c(c3)C=c3c5c2c(=C1)cc3,4,1
3112,90,c12ccc3c4c2c2c5c6c7c8c9c%10c%11c%12c(Cc%13c%11c%11c9c9c%14c8c5c(cc2cc1)cc%14ccc9cc%11cc%13)ccc1c%12c2c%10c7c5c(c46)c(c3)cc3c5c2c(c1)cc3,4,1
3113,3247,[C@@H]12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c4c(c5)cc5c8c4c4c1c(c2)cc1c4c2c(cc1)ccc(c82)cc5)cc1c7c2[C@H]4c3c(C6)cc3c4c(cc2cc1)ccc3,4,1
3114,810,c12c3c4c5cc6c3c3c7c2c2c8c9c%10c(cc%11c9c9c2c2c7c(cc3cc6)cc(c2cc9cc%11)/C=C/C=C/C)ccc2c%10c3c8c1c1c4c(cc5)cc4c1c3c(c2)cc4,4,1
